LapStartTime,Driver,LapNumber,LapTime,TyreLife,Sector1Time,Sector2Time,Sector3Time,Stint,Compound,Position,TrackStatus
0 days 01:07:21.476000,OCO,4.0,0 days 00:01:37.375000,4.0,0 days 00:00:36.732000,0 days 00:00:30.718000,0 days 00:00:29.925000,1.0,MEDIUM,6.0,1
0 days 01:07:23.058000,ALO,4.0,0 days 00:01:36.113000,4.0,0 days 00:00:35.881000,0 days 00:00:30.534000,0 days 00:00:29.698000,1.0,MEDIUM,7.0,1
0 days 01:07:23.408000,BOT,4.0,0 days 00:01:36.674000,4.0,0 days 00:00:36.172000,0 days 00:00:30.768000,0 days 00:00:29.734000,1.0,MEDIUM,8.0,1
0 days 01:07:24.830000,MAG,4.0,0 days 00:01:36.837000,6.0,0 days 00:00:36.032000,0 days 00:00:30.835000,0 days 00:00:29.970000,1.0,HARD,9.0,1
0 days 01:07:26.237000,NOR,4.0,0 days 00:01:38.326000,4.0,0 days 00:00:36.779000,0 days 00:00:31.029000,0 days 00:00:30.518000,1.0,MEDIUM,11.0,1
0 days 01:07:26.680000,GAS,4.0,0 days 00:01:37.746000,4.0,0 days 00:00:36.762000,0 days 00:00:31.021000,0 days 00:00:29.963000,1.0,MEDIUM,10.0,1
0 days 01:07:27.939000,STR,4.0,0 days 00:01:37.575000,5.0,0 days 00:00:36.678000,0 days 00:00:30.998000,0 days 00:00:29.899000,1.0,MEDIUM,12.0,1
0 days 01:07:28.193000,RIC,4.0,0 days 00:01:37.675000,4.0,0 days 00:00:37.093000,0 days 00:00:30.694000,0 days 00:00:29.888000,1.0,MEDIUM,13.0,1
0 days 01:07:28.849000,HAM,4.0,0 days 00:01:37.706000,5.0,0 days 00:00:36.830000,0 days 00:00:30.643000,0 days 00:00:30.233000,1.0,HARD,14.0,1
0 days 01:07:29.806000,ALB,4.0,0 days 00:01:38.264000,4.0,0 days 00:00:36.829000,0 days 00:00:31.198000,0 days 00:00:30.237000,1.0,MEDIUM,15.0,1
0 days 01:07:30.541000,ZHO,4.0,0 days 00:01:37.639000,4.0,0 days 00:00:36.586000,0 days 00:00:31.116000,0 days 00:00:29.937000,1.0,MEDIUM,16.0,1
0 days 01:07:30.696000,HUL,4.0,0 days 00:01:38.357000,5.0,0 days 00:00:37.190000,0 days 00:00:30.942000,0 days 00:00:30.225000,1.0,HARD,17.0,1
0 days 01:07:32.581000,LAT,4.0,0 days 00:01:38.161000,4.0,0 days 00:00:36.753000,0 days 00:00:31.035000,0 days 00:00:30.373000,1.0,MEDIUM,18.0,1
0 days 01:08:47.543000,PER,5.0,0 days 00:01:34.496000,5.0,0 days 00:00:34.913000,0 days 00:00:30.125000,0 days 00:00:29.458000,1.0,MEDIUM,1.0,1
0 days 01:08:49.270000,LEC,5.0,0 days 00:01:35.156000,5.0,0 days 00:00:35.115000,0 days 00:00:30.318000,0 days 00:00:29.723000,1.0,MEDIUM,2.0,1
0 days 01:08:50.741000,VER,5.0,0 days 00:01:34.809000,5.0,0 days 00:00:35.107000,0 days 00:00:30.147000,0 days 00:00:29.555000,1.0,MEDIUM,3.0,1
0 days 01:08:52.709000,SAI,5.0,0 days 00:01:35.124000,5.0,0 days 00:00:35.177000,0 days 00:00:30.268000,0 days 00:00:29.679000,1.0,MEDIUM,4.0,1
0 days 01:08:57.535000,RUS,5.0,0 days 00:01:36.096000,5.0,0 days 00:00:35.585000,0 days 00:00:30.375000,0 days 00:00:30.136000,1.0,MEDIUM,5.0,1
0 days 01:08:58.851000,OCO,5.0,0 days 00:01:36.156000,5.0,0 days 00:00:35.668000,0 days 00:00:30.634000,0 days 00:00:29.854000,1.0,MEDIUM,6.0,1
0 days 01:08:59.171000,ALO,5.0,0 days 00:01:36.191000,5.0,0 days 00:00:36.165000,0 days 00:00:30.424000,0 days 00:00:29.602000,1.0,MEDIUM,7.0,1
0 days 01:09:00.082000,BOT,5.0,0 days 00:01:37.613000,5.0,0 days 00:00:36.426000,0 days 00:00:31.084000,0 days 00:00:30.103000,1.0,MEDIUM,8.0,1
0 days 01:09:01.667000,MAG,5.0,0 days 00:01:36.968000,7.0,0 days 00:00:36.372000,0 days 00:00:30.750000,0 days 00:00:29.846000,1.0,HARD,9.0,1
0 days 01:09:04.426000,GAS,5.0,0 days 00:01:36.984000,5.0,0 days 00:00:36.173000,0 days 00:00:30.765000,0 days 00:00:30.046000,1.0,MEDIUM,10.0,1
0 days 01:09:04.563000,NOR,5.0,0 days 00:01:38.312000,5.0,0 days 00:00:37.380000,0 days 00:00:30.832000,0 days 00:00:30.100000,1.0,MEDIUM,11.0,1
0 days 01:09:05.514000,STR,5.0,0 days 00:01:37.870000,6.0,0 days 00:00:37.118000,0 days 00:00:30.866000,0 days 00:00:29.886000,1.0,MEDIUM,12.0,1
0 days 01:09:05.868000,RIC,5.0,0 days 00:01:38.130000,5.0,0 days 00:00:37.259000,0 days 00:00:30.986000,0 days 00:00:29.885000,1.0,MEDIUM,13.0,1
0 days 01:09:06.555000,HAM,5.0,0 days 00:01:37.984000,6.0,0 days 00:00:37.317000,0 days 00:00:30.660000,0 days 00:00:30.007000,1.0,HARD,14.0,1
0 days 01:09:08.070000,ALB,5.0,0 days 00:01:39.143000,5.0,0 days 00:00:37.690000,0 days 00:00:31.284000,0 days 00:00:30.169000,1.0,MEDIUM,16.0,1
0 days 01:09:08.180000,ZHO,5.0,0 days 00:01:38.409000,5.0,0 days 00:00:36.919000,0 days 00:00:31.212000,0 days 00:00:30.278000,1.0,MEDIUM,15.0,1
0 days 01:09:09.053000,HUL,5.0,0 days 00:01:38.504000,6.0,0 days 00:00:37.144000,0 days 00:00:31.100000,0 days 00:00:30.260000,1.0,HARD,17.0,1
0 days 01:09:10.742000,LAT,5.0,0 days 00:01:38.662000,5.0,0 days 00:00:37.204000,0 days 00:00:31.061000,0 days 00:00:30.397000,1.0,MEDIUM,18.0,1
0 days 01:10:22.039000,PER,6.0,0 days 00:01:34.481000,6.0,0 days 00:00:35.009000,0 days 00:00:30.078000,0 days 00:00:29.394000,1.0,MEDIUM,1.0,1
0 days 01:10:24.426000,LEC,6.0,0 days 00:01:34.585000,6.0,0 days 00:00:34.962000,0 days 00:00:30.091000,0 days 00:00:29.532000,1.0,MEDIUM,2.0,1
0 days 01:10:25.550000,VER,6.0,0 days 00:01:34.840000,6.0,0 days 00:00:35.157000,0 days 00:00:30.156000,0 days 00:00:29.527000,1.0,MEDIUM,3.0,1
0 days 01:10:27.833000,SAI,6.0,0 days 00:01:35.165000,6.0,0 days 00:00:35.159000,0 days 00:00:30.432000,0 days 00:00:29.574000,1.0,MEDIUM,4.0,1
0 days 01:10:33.631000,RUS,6.0,0 days 00:01:36.246000,6.0,0 days 00:00:35.598000,0 days 00:00:30.554000,0 days 00:00:30.094000,1.0,MEDIUM,5.0,1
0 days 01:10:35.007000,OCO,6.0,0 days 00:01:36.203000,6.0,0 days 00:00:35.924000,0 days 00:00:30.558000,0 days 00:00:29.721000,1.0,MEDIUM,6.0,1
0 days 01:10:35.362000,ALO,6.0,0 days 00:01:36.083000,6.0,0 days 00:00:36.141000,0 days 00:00:30.423000,0 days 00:00:29.519000,1.0,MEDIUM,7.0,1
0 days 01:10:37.695000,BOT,6.0,0 days 00:01:35.993000,6.0,0 days 00:00:35.667000,0 days 00:00:30.503000,0 days 00:00:29.823000,1.0,MEDIUM,8.0,1
0 days 01:10:38.635000,MAG,6.0,0 days 00:01:36.843000,8.0,0 days 00:00:36.046000,0 days 00:00:30.661000,0 days 00:00:30.136000,1.0,HARD,9.0,1
0 days 01:10:41.410000,GAS,6.0,0 days 00:01:36.819000,6.0,0 days 00:00:35.986000,0 days 00:00:30.858000,0 days 00:00:29.975000,1.0,MEDIUM,10.0,1
0 days 01:10:42.875000,NOR,6.0,0 days 00:01:36.917000,6.0,0 days 00:00:36.407000,0 days 00:00:30.525000,0 days 00:00:29.985000,1.0,MEDIUM,11.0,1
0 days 01:10:43.384000,STR,6.0,0 days 00:01:37.422000,7.0,0 days 00:00:36.722000,0 days 00:00:30.877000,0 days 00:00:29.823000,1.0,MEDIUM,12.0,1
0 days 01:10:43.998000,RIC,6.0,0 days 00:01:37.311000,6.0,0 days 00:00:36.771000,0 days 00:00:30.810000,0 days 00:00:29.730000,1.0,MEDIUM,13.0,1
0 days 01:10:44.539000,HAM,6.0,0 days 00:01:37.275000,7.0,0 days 00:00:36.816000,0 days 00:00:30.574000,0 days 00:00:29.885000,1.0,HARD,14.0,1
0 days 01:10:46.589000,ZHO,6.0,0 days 00:01:37.275000,6.0,0 days 00:00:36.021000,0 days 00:00:31.024000,0 days 00:00:30.230000,1.0,MEDIUM,15.0,1
0 days 01:10:47.213000,ALB,6.0,0 days 00:01:38.125000,6.0,0 days 00:00:36.794000,0 days 00:00:31.199000,0 days 00:00:30.132000,1.0,MEDIUM,16.0,1
0 days 01:10:47.557000,HUL,6.0,0 days 00:01:38.057000,7.0,0 days 00:00:37.294000,0 days 00:00:30.827000,0 days 00:00:29.936000,1.0,HARD,17.0,1
0 days 01:10:49.404000,LAT,6.0,0 days 00:01:38.507000,6.0,0 days 00:00:37.074000,0 days 00:00:31.152000,0 days 00:00:30.281000,1.0,MEDIUM,18.0,1
0 days 01:11:56.520000,PER,7.0,0 days 00:01:34.821000,7.0,0 days 00:00:35.067000,0 days 00:00:30.151000,0 days 00:00:29.603000,1.0,MEDIUM,1.0,1
0 days 01:11:59.011000,LEC,7.0,0 days 00:01:34.702000,7.0,0 days 00:00:34.907000,0 days 00:00:30.166000,0 days 00:00:29.629000,1.0,MEDIUM,2.0,1
0 days 01:12:00.390000,VER,7.0,0 days 00:01:34.634000,7.0,0 days 00:00:35.083000,0 days 00:00:30.108000,0 days 00:00:29.443000,1.0,MEDIUM,3.0,1
0 days 01:12:02.998000,SAI,7.0,0 days 00:01:35.058000,7.0,0 days 00:00:35.091000,0 days 00:00:30.253000,0 days 00:00:29.714000,1.0,MEDIUM,4.0,1
0 days 01:12:09.877000,RUS,7.0,0 days 00:01:36.111000,7.0,0 days 00:00:35.432000,0 days 00:00:30.602000,0 days 00:00:30.077000,1.0,MEDIUM,5.0,1
0 days 01:12:11.210000,OCO,7.0,0 days 00:01:38.257000,7.0,0 days 00:00:37.409000,0 days 00:00:30.610000,0 days 00:00:30.238000,1.0,MEDIUM,7.0,1
0 days 01:12:11.445000,ALO,7.0,0 days 00:01:37.759000,7.0,0 days 00:00:36.734000,0 days 00:00:30.685000,0 days 00:00:30.340000,1.0,MEDIUM,6.0,1
0 days 01:12:13.688000,BOT,7.0,0 days 00:01:36.416000,7.0,0 days 00:00:35.903000,0 days 00:00:30.598000,0 days 00:00:29.915000,1.0,MEDIUM,8.0,1
0 days 01:12:15.478000,MAG,7.0,0 days 00:01:36.708000,9.0,0 days 00:00:35.810000,0 days 00:00:30.691000,0 days 00:00:30.207000,1.0,HARD,9.0,1
0 days 01:12:18.229000,GAS,7.0,0 days 00:01:36.468000,7.0,0 days 00:00:35.896000,0 days 00:00:30.649000,0 days 00:00:29.923000,1.0,MEDIUM,10.0,1
0 days 01:12:19.792000,NOR,7.0,0 days 00:01:36.899000,7.0,0 days 00:00:36.243000,0 days 00:00:30.556000,0 days 00:00:30.100000,1.0,MEDIUM,11.0,1
0 days 01:12:20.806000,STR,7.0,0 days 00:01:37.278000,8.0,0 days 00:00:36.532000,0 days 00:00:30.874000,0 days 00:00:29.872000,1.0,MEDIUM,12.0,1
0 days 01:12:21.309000,RIC,7.0,0 days 00:01:37.139000,7.0,0 days 00:00:36.621000,0 days 00:00:30.803000,0 days 00:00:29.715000,1.0,MEDIUM,13.0,1
0 days 01:12:21.814000,HAM,7.0,0 days 00:01:37.204000,8.0,0 days 00:00:36.544000,0 days 00:00:30.780000,0 days 00:00:29.880000,1.0,HARD,14.0,1
0 days 01:12:23.864000,ZHO,7.0,0 days 00:01:36.823000,7.0,0 days 00:00:36.029000,0 days 00:00:30.844000,0 days 00:00:29.950000,1.0,MEDIUM,15.0,1
0 days 01:12:25.338000,ALB,7.0,0 days 00:01:39.088000,7.0,0 days 00:00:37.460000,0 days 00:00:31.309000,0 days 00:00:30.319000,1.0,MEDIUM,17.0,1
0 days 01:12:25.614000,HUL,7.0,0 days 00:01:37.487000,8.0,0 days 00:00:36.610000,0 days 00:00:30.799000,0 days 00:00:30.078000,1.0,HARD,16.0,1
0 days 01:12:27.911000,LAT,7.0,0 days 00:01:38.018000,7.0,0 days 00:00:36.730000,0 days 00:00:30.935000,0 days 00:00:30.353000,1.0,MEDIUM,18.0,1
0 days 01:13:31.341000,PER,8.0,0 days 00:01:34.619000,8.0,0 days 00:00:34.869000,0 days 00:00:30.148000,0 days 00:00:29.602000,1.0,MEDIUM,1.0,1
0 days 01:13:33.713000,LEC,8.0,0 days 00:01:34.569000,8.0,0 days 00:00:34.902000,0 days 00:00:30.101000,0 days 00:00:29.566000,1.0,MEDIUM,2.0,1
0 days 01:13:35.024000,VER,8.0,0 days 00:01:34.821000,8.0,0 days 00:00:35.108000,0 days 00:00:30.194000,0 days 00:00:29.519000,1.0,MEDIUM,3.0,1
0 days 01:13:38.056000,SAI,8.0,0 days 00:01:34.921000,8.0,0 days 00:00:35.056000,0 days 00:00:30.313000,0 days 00:00:29.552000,1.0,MEDIUM,4.0,1
0 days 01:13:45.988000,RUS,8.0,0 days 00:01:35.722000,8.0,0 days 00:00:35.352000,0 days 00:00:30.383000,0 days 00:00:29.987000,1.0,MEDIUM,5.0,1
0 days 01:13:49.204000,ALO,8.0,0 days 00:01:38.308000,8.0,0 days 00:00:36.819000,0 days 00:00:31.254000,0 days 00:00:30.235000,1.0,MEDIUM,6.0,1
0 days 01:13:49.467000,OCO,8.0,0 days 00:01:38.419000,8.0,0 days 00:00:35.689000,0 days 00:00:32.386000,0 days 00:00:30.344000,1.0,MEDIUM,7.0,1
0 days 01:13:50.104000,BOT,8.0,0 days 00:01:38,8.0,0 days 00:00:36.483000,0 days 00:00:31.097000,0 days 00:00:30.420000,1.0,MEDIUM,8.0,1
0 days 01:13:52.186000,MAG,8.0,0 days 00:01:36.481000,10.0,0 days 00:00:36.092000,0 days 00:00:30.662000,0 days 00:00:29.727000,1.0,HARD,9.0,1
0 days 01:13:54.697000,GAS,8.0,0 days 00:01:36.775000,8.0,0 days 00:00:35.981000,0 days 00:00:30.776000,0 days 00:00:30.018000,1.0,MEDIUM,10.0,1
0 days 01:13:56.691000,NOR,8.0,0 days 00:01:37.220000,8.0,0 days 00:00:36.290000,0 days 00:00:30.769000,0 days 00:00:30.161000,1.0,MEDIUM,11.0,1
0 days 01:13:58.084000,STR,8.0,0 days 00:01:37.282000,9.0,0 days 00:00:36.422000,0 days 00:00:30.891000,0 days 00:00:29.969000,1.0,MEDIUM,12.0,1
0 days 01:13:58.448000,RIC,8.0,0 days 00:01:40.276000,8.0,0 days 00:00:36.668000,0 days 00:00:30.831000,0 days 00:00:32.777000,1.0,MEDIUM,15.0,1
0 days 01:13:59.018000,HAM,8.0,0 days 00:01:37.073000,9.0,0 days 00:00:36.676000,0 days 00:00:30.591000,0 days 00:00:29.806000,1.0,HARD,13.0,1
0 days 01:14:00.687000,ZHO,8.0,0 days 00:01:36.730000,8.0,0 days 00:00:36.253000,0 days 00:00:30.571000,0 days 00:00:29.906000,1.0,MEDIUM,14.0,1
0 days 01:14:03.101000,HUL,8.0,0 days 00:01:37.277000,9.0,0 days 00:00:36.533000,0 days 00:00:30.730000,0 days 00:00:30.014000,1.0,HARD,16.0,1
0 days 01:14:04.426000,ALB,8.0,0 days 00:01:38.257000,8.0,0 days 00:00:36.987000,0 days 00:00:31.123000,0 days 00:00:30.147000,1.0,MEDIUM,17.0,1
0 days 01:14:05.929000,LAT,8.0,0 days 00:01:38.093000,8.0,0 days 00:00:36.720000,0 days 00:00:31.105000,0 days 00:00:30.268000,1.0,MEDIUM,18.0,1
0 days 01:15:05.960000,PER,9.0,0 days 00:01:34.825000,9.0,0 days 00:00:34.960000,0 days 00:00:30.181000,0 days 00:00:29.684000,1.0,MEDIUM,1.0,1
0 days 01:15:08.282000,LEC,9.0,0 days 00:01:34.967000,9.0,0 days 00:00:35.006000,0 days 00:00:30.244000,0 days 00:00:29.717000,1.0,MEDIUM,2.0,1
0 days 01:15:09.845000,VER,9.0,0 days 00:01:34.832000,9.0,0 days 00:00:35.150000,0 days 00:00:30.248000,0 days 00:00:29.434000,1.0,MEDIUM,3.0,1
0 days 01:15:12.977000,SAI,9.0,0 days 00:01:34.729000,9.0,0 days 00:00:34.919000,0 days 00:00:30.192000,0 days 00:00:29.618000,1.0,MEDIUM,4.0,1
0 days 01:15:21.710000,RUS,9.0,0 days 00:01:35.906000,9.0,0 days 00:00:35.369000,0 days 00:00:30.419000,0 days 00:00:30.118000,1.0,MEDIUM,5.0,1
0 days 01:15:27.512000,ALO,9.0,0 days 00:01:36.617000,9.0,0 days 00:00:36.125000,0 days 00:00:30.479000,0 days 00:00:30.013000,1.0,MEDIUM,6.0,1
0 days 01:15:27.886000,OCO,9.0,0 days 00:01:36.745000,9.0,0 days 00:00:36.346000,0 days 00:00:30.615000,0 days 00:00:29.784000,1.0,MEDIUM,7.0,1
0 days 01:15:28.104000,BOT,9.0,0 days 00:01:37.190000,9.0,0 days 00:00:36.913000,0 days 00:00:30.639000,0 days 00:00:29.638000,1.0,MEDIUM,8.0,1
0 days 01:15:28.667000,MAG,9.0,0 days 00:01:37.306000,11.0,0 days 00:00:36.932000,0 days 00:00:30.749000,0 days 00:00:29.625000,1.0,HARD,9.0,1
0 days 01:15:31.472000,GAS,9.0,0 days 00:01:37.433000,9.0,0 days 00:00:36.499000,0 days 00:00:30.817000,0 days 00:00:30.117000,1.0,MEDIUM,10.0,1
0 days 01:15:33.911000,NOR,9.0,0 days 00:01:37.169000,9.0,0 days 00:00:36.291000,0 days 00:00:30.812000,0 days 00:00:30.066000,1.0,MEDIUM,11.0,1
0 days 01:15:35.366000,STR,9.0,0 days 00:01:37.799000,10.0,0 days 00:00:36.502000,0 days 00:00:30.809000,0 days 00:00:30.488000,1.0,MEDIUM,13.0,1
0 days 01:15:36.091000,HAM,9.0,0 days 00:01:36.698000,10.0,0 days 00:00:36.231000,0 days 00:00:30.521000,0 days 00:00:29.946000,1.0,HARD,12.0,1
0 days 01:15:37.417000,ZHO,9.0,0 days 00:01:36.899000,9.0,0 days 00:00:36.194000,0 days 00:00:30.791000,0 days 00:00:29.914000,1.0,MEDIUM,14.0,1
0 days 01:15:38.724000,RIC,9.0,0 days 00:01:54.148000,1.0,0 days 00:00:53.466000,0 days 00:00:30.696000,0 days 00:00:29.986000,2.0,HARD,18.0,1
0 days 01:15:40.378000,HUL,9.0,0 days 00:01:37.034000,10.0,0 days 00:00:36.299000,0 days 00:00:30.758000,0 days 00:00:29.977000,1.0,HARD,15.0,1
0 days 01:15:42.683000,ALB,9.0,0 days 00:01:38.028000,9.0,0 days 00:00:36.621000,0 days 00:00:31.359000,0 days 00:00:30.048000,1.0,MEDIUM,16.0,1
0 days 01:15:44.022000,LAT,9.0,0 days 00:01:37.530000,9.0,0 days 00:00:36.446000,0 days 00:00:30.932000,0 days 00:00:30.152000,1.0,MEDIUM,17.0,1
0 days 01:16:40.785000,PER,10.0,0 days 00:01:34.836000,10.0,0 days 00:00:34.991000,0 days 00:00:30.173000,0 days 00:00:29.672000,1.0,MEDIUM,1.0,1
0 days 01:16:43.249000,LEC,10.0,0 days 00:01:34.679000,10.0,0 days 00:00:34.920000,0 days 00:00:30.141000,0 days 00:00:29.618000,1.0,MEDIUM,2.0,1
0 days 01:16:44.677000,VER,10.0,0 days 00:01:35.252000,10.0,0 days 00:00:35.219000,0 days 00:00:30.413000,0 days 00:00:29.620000,1.0,MEDIUM,3.0,1
0 days 01:16:47.706000,SAI,10.0,0 days 00:01:35.133000,10.0,0 days 00:00:35.015000,0 days 00:00:30.311000,0 days 00:00:29.807000,1.0,MEDIUM,4.0,1
0 days 01:16:57.616000,RUS,10.0,0 days 00:01:35.593000,10.0,0 days 00:00:35.192000,0 days 00:00:30.364000,0 days 00:00:30.037000,1.0,MEDIUM,5.0,1
0 days 01:17:04.129000,ALO,10.0,0 days 00:01:36.341000,10.0,0 days 00:00:35.824000,0 days 00:00:30.464000,0 days 00:00:30.053000,1.0,MEDIUM,6.0,1
0 days 01:17:04.631000,OCO,10.0,0 days 00:01:36.378000,10.0,0 days 00:00:35.969000,0 days 00:00:30.561000,0 days 00:00:29.848000,1.0,MEDIUM,7.0,1
0 days 01:17:05.294000,BOT,10.0,0 days 00:01:37.055000,10.0,0 days 00:00:36.225000,0 days 00:00:30.849000,0 days 00:00:29.981000,1.0,MEDIUM,8.0,1
0 days 01:17:05.973000,MAG,10.0,0 days 00:01:36.743000,12.0,0 days 00:00:36.288000,0 days 00:00:30.665000,0 days 00:00:29.790000,1.0,HARD,9.0,1
0 days 01:17:08.905000,GAS,10.0,0 days 00:01:36.590000,10.0,0 days 00:00:35.826000,0 days 00:00:30.739000,0 days 00:00:30.025000,1.0,MEDIUM,10.0,1
0 days 01:17:11.080000,NOR,10.0,0 days 00:01:37.055000,10.0,0 days 00:00:36.240000,0 days 00:00:30.684000,0 days 00:00:30.131000,1.0,MEDIUM,11.0,1
0 days 01:17:12.789000,HAM,10.0,0 days 00:01:35.812000,11.0,0 days 00:00:35.691000,0 days 00:00:30.425000,0 days 00:00:29.696000,1.0,HARD,12.0,1
0 days 01:17:13.165000,STR,10.0,0 days 00:01:38.223000,11.0,0 days 00:00:36.974000,0 days 00:00:30.973000,0 days 00:00:30.276000,1.0,MEDIUM,13.0,1
0 days 01:17:14.316000,ZHO,10.0,0 days 00:01:37.149000,10.0,0 days 00:00:36.440000,0 days 00:00:30.766000,0 days 00:00:29.943000,1.0,MEDIUM,14.0,1
0 days 01:17:17.412000,HUL,10.0,0 days 00:01:37.821000,11.0,0 days 00:00:36.262000,0 days 00:00:31.420000,0 days 00:00:30.139000,1.0,HARD,15.0,1
0 days 01:17:20.711000,ALB,10.0,0 days 00:01:37.668000,10.0,0 days 00:00:36.327000,0 days 00:00:31.158000,0 days 00:00:30.183000,1.0,MEDIUM,16.0,1
0 days 01:17:21.552000,LAT,10.0,0 days 00:01:37.558000,10.0,0 days 00:00:36.465000,0 days 00:00:30.971000,0 days 00:00:30.122000,1.0,MEDIUM,17.0,1
0 days 01:17:32.872000,RIC,10.0,0 days 00:01:36.037000,2.0,0 days 00:00:35.580000,0 days 00:00:30.531000,0 days 00:00:29.926000,2.0,HARD,18.0,1
0 days 01:18:15.621000,PER,11.0,0 days 00:01:34.545000,11.0,0 days 00:00:34.799000,0 days 00:00:30.166000,0 days 00:00:29.580000,1.0,MEDIUM,1.0,1
0 days 01:18:17.928000,LEC,11.0,0 days 00:01:34.781000,11.0,0 days 00:00:34.923000,0 days 00:00:30.136000,0 days 00:00:29.722000,1.0,MEDIUM,2.0,1
0 days 01:18:19.929000,VER,11.0,0 days 00:01:34.959000,11.0,0 days 00:00:35.104000,0 days 00:00:30.262000,0 days 00:00:29.593000,1.0,MEDIUM,3.0,1
0 days 01:18:22.839000,SAI,11.0,0 days 00:01:34.977000,11.0,0 days 00:00:34.950000,0 days 00:00:30.248000,0 days 00:00:29.779000,1.0,MEDIUM,4.0,1
0 days 01:18:33.209000,RUS,11.0,0 days 00:01:35.384000,11.0,0 days 00:00:35.042000,0 days 00:00:30.336000,0 days 00:00:30.006000,1.0,MEDIUM,5.0,1
0 days 01:18:40.470000,ALO,11.0,0 days 00:01:36.502000,11.0,0 days 00:00:35.788000,0 days 00:00:30.613000,0 days 00:00:30.101000,1.0,MEDIUM,6.0,1
0 days 01:18:41.009000,OCO,11.0,0 days 00:01:36.404000,11.0,0 days 00:00:35.937000,0 days 00:00:30.640000,0 days 00:00:29.827000,1.0,MEDIUM,7.0,1
0 days 01:18:42.349000,BOT,11.0,0 days 00:01:36.416000,11.0,0 days 00:00:35.848000,0 days 00:00:30.678000,0 days 00:00:29.890000,1.0,MEDIUM,8.0,1
0 days 01:18:42.716000,MAG,11.0,0 days 00:01:37.700000,13.0,0 days 00:00:36.674000,0 days 00:00:30.925000,0 days 00:00:30.101000,1.0,HARD,9.0,1
0 days 01:18:45.495000,GAS,11.0,0 days 00:01:36.998000,11.0,0 days 00:00:36.074000,0 days 00:00:30.815000,0 days 00:00:30.109000,1.0,MEDIUM,10.0,1
0 days 01:18:48.135000,NOR,11.0,0 days 00:01:37.750000,11.0,0 days 00:00:36.591000,0 days 00:00:30.689000,0 days 00:00:30.470000,1.0,MEDIUM,12.0,1
0 days 01:18:48.601000,HAM,11.0,0 days 00:01:36.957000,12.0,0 days 00:00:36.610000,0 days 00:00:30.406000,0 days 00:00:29.941000,1.0,HARD,11.0,1
0 days 01:18:51.388000,STR,11.0,0 days 00:01:39.149000,12.0,0 days 00:00:37.455000,0 days 00:00:31.302000,0 days 00:00:30.392000,1.0,MEDIUM,14.0,1
0 days 01:18:51.465000,ZHO,11.0,0 days 00:01:37.067000,11.0,0 days 00:00:35.997000,0 days 00:00:30.866000,0 days 00:00:30.204000,1.0,MEDIUM,13.0,1
0 days 01:18:55.233000,HUL,11.0,0 days 00:01:36.884000,12.0,0 days 00:00:36.176000,0 days 00:00:30.663000,0 days 00:00:30.045000,1.0,HARD,15.0,1
0 days 01:18:58.379000,ALB,11.0,0 days 00:01:37.851000,11.0,0 days 00:00:36.355000,0 days 00:00:31.177000,0 days 00:00:30.319000,1.0,MEDIUM,16.0,1
0 days 01:18:59.110000,LAT,11.0,0 days 00:01:37.736000,11.0,0 days 00:00:36.633000,0 days 00:00:30.932000,0 days 00:00:30.171000,1.0,MEDIUM,17.0,1
0 days 01:19:08.909000,RIC,11.0,0 days 00:01:36.035000,3.0,0 days 00:00:35.565000,0 days 00:00:30.509000,0 days 00:00:29.961000,2.0,HARD,18.0,1
0 days 01:19:50.166000,PER,12.0,0 days 00:01:34.671000,12.0,0 days 00:00:34.919000,0 days 00:00:30.101000,0 days 00:00:29.651000,1.0,MEDIUM,1.0,1
0 days 01:19:52.709000,LEC,12.0,0 days 00:01:34.915000,12.0,0 days 00:00:34.965000,0 days 00:00:30.200000,0 days 00:00:29.750000,1.0,MEDIUM,2.0,1
0 days 01:19:54.888000,VER,12.0,0 days 00:01:35.191000,12.0,0 days 00:00:35.303000,0 days 00:00:30.273000,0 days 00:00:29.615000,1.0,MEDIUM,3.0,1
0 days 01:19:57.816000,SAI,12.0,0 days 00:01:35.082000,12.0,0 days 00:00:35.062000,0 days 00:00:30.268000,0 days 00:00:29.752000,1.0,MEDIUM,4.0,1
0 days 01:20:08.593000,RUS,12.0,0 days 00:01:35.741000,12.0,0 days 00:00:35.161000,0 days 00:00:30.545000,0 days 00:00:30.035000,1.0,MEDIUM,5.0,1
0 days 01:20:16.972000,ALO,12.0,0 days 00:01:36.315000,12.0,0 days 00:00:35.751000,0 days 00:00:30.589000,0 days 00:00:29.975000,1.0,MEDIUM,6.0,1
0 days 01:20:17.413000,OCO,12.0,0 days 00:01:36.516000,12.0,0 days 00:00:35.924000,0 days 00:00:30.733000,0 days 00:00:29.859000,1.0,MEDIUM,7.0,1
0 days 01:20:18.765000,BOT,12.0,0 days 00:01:36.453000,12.0,0 days 00:00:35.717000,0 days 00:00:30.744000,0 days 00:00:29.992000,1.0,MEDIUM,8.0,1
0 days 01:20:20.416000,MAG,12.0,0 days 00:01:37.029000,14.0,0 days 00:00:36.090000,0 days 00:00:30.827000,0 days 00:00:30.112000,1.0,HARD,9.0,1
0 days 01:20:22.493000,GAS,12.0,0 days 00:01:37.073000,12.0,0 days 00:00:36.104000,0 days 00:00:30.884000,0 days 00:00:30.085000,1.0,MEDIUM,10.0,1
